ts_code,symbol,name,area,industry,market,list_date,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002361.SZ,002361,神剑股份,安徽,化工原料,主板,20100303,20250307,6.15,13.4063,14.7308,1.93,229.9265,206.6548,2.6271,2.2749,2.3861,1.626,1.626,95103.4969,80192.2984,72981.8989,584886.5059,493182.6352
002362.SZ,002362,汉王科技,北京,软件服务,主板,20100303,20250307,25.77,8.3676,10.5637,1.27,,,5.3376,4.3436,3.8787,0.0,,24445.4646,20759.3932,16443.7784,629959.6227,534969.5628
002363.SZ,002363,隆基机械,山东,汽车配件,主板,20100305,20250307,7.72,7.1915,12.4586,2.45,87.4802,80.9594,1.5459,1.449,1.3936,1.6872,1.6872,41782.8301,41575.8167,23998.6727,322563.4484,320965.3049
002364.SZ,002364,中恒电气,浙江,电气设备,主板,20100305,20250307,17.3,12.5529,21.2159,0.94,247.6941,102.6266,4.1285,6.2681,5.5514,0.289,0.289,56356.496,55810.4435,33021.5731,974967.3808,965520.6726
002368.SZ,002368,太极股份,北京,软件服务,主板,20100312,20250307,27.73,4.297,6.9514,1.0,46.0563,80.3949,3.4419,1.8796,2.0794,0.6527,0.6527,62323.1286,62021.6484,38338.8205,1728220.3561,1719860.3101
002369.SZ,002369,卓翼科技,深圳,通信设备,主板,20100316,20250307,14.05,53.356,61.1774,1.01,,,14.2264,5.1458,5.7111,0.0,,56695.628,56565.0605,49333.3433,796573.5734,794739.1
002372.SZ,002372,伟星新材,浙江,其他建材,主板,20100318,20250307,12.23,0.8674,2.1228,1.24,13.5929,20.3979,3.8217,3.0526,3.1049,7.2657,7.2657,159203.7988,147085.8109,60099.5878,1947062.4593,1798859.4673
002373.SZ,002373,千方科技,北京,软件服务,主板,20100318,20250307,10.75,3.4833,4.7923,1.74,31.3182,72.4015,1.359,2.1796,2.1366,0.4641,0.4641,158018.8215,137759.4126,100131.8023,1698702.3311,1480913.6855
002375.SZ,002375,亚厦股份,浙江,装修装饰,主板,20100323,20250307,3.86,0.6325,1.3643,0.86,20.6742,20.3248,0.649,0.4019,0.4185,0.5022,0.5022,133999.6498,132679.3698,61510.567,517238.6482,512142.3674
002376.SZ,002376,新北洋,山东,IT设备,主板,20100323,20250307,7.14,2.234,3.1419,0.85,300.4274,89.6348,1.5517,2.6431,2.4866,1.637,1.637,81056.2541,78746.4555,55990.2303,578741.6543,562249.6923
002378.SZ,002378,章源钨业,江西,小金属,主板,20100331,20250307,7.0,3.9883,9.736,3.45,58.4198,47.4003,3.9368,2.4732,2.2896,0.8571,0.8571,120141.7666,119508.9584,48956.5528,840992.3662,836562.7088
002379.SZ,002379,宏创控股,山东,铝,主板,20100331,20250307,11.95,2.8123,3.6512,0.72,,,6.8662,5.0533,4.1927,0.0,,113637.3753,113637.3753,87527.7148,1357966.6348,1357966.6348
002382.SZ,002382,蓝帆医疗,山东,医疗保健,主板,20100402,20250307,5.24,1.5345,2.0054,0.49,,,0.6103,1.0711,0.88,0.0,,100712.8578,99969.6703,76491.558,527735.3749,523841.0724
002383.SZ,002383,合众思壮,北京,通信设备,主板,20100402,20250307,9.03,8.9581,12.9551,0.8,13.9871,16.036,3.6528,3.7094,4.9941,0.0,,74036.0305,61629.5285,42615.1643,668545.3554,556514.6424
002385.SZ,002385,大北农,北京,饲料,主板,20100409,20250307,4.07,1.8015,1.9194,1.06,,,2.1398,0.5241,0.5912,1.4264,1.4264,430007.8565,352407.7887,330752.788,1750131.976,1434299.7
002386.SZ,002386,天原股份,四川,化工原料,主板,20100409,20250307,4.35,0.9948,1.4303,0.86,141.6792,,0.7229,0.3083,0.4438,1.8391,1.8391,130164.7073,130142.1867,90519.404,566216.4768,566118.5121
002387.SZ,002387,维信诺,江苏,元器件,主板,20100413,20250307,12.16,3.3563,5.6015,1.25,,,2.7509,2.866,2.2189,0.0,,139665.1081,139485.1381,83577.0746,1698327.7145,1696139.2793
002389.SZ,002389,航天彩虹,浙江,航空,主板,20100413,20250307,21.4,5.7937,9.3936,1.47,138.5529,1197.0227,2.677,7.4183,8.7134,0.2795,0.2795,99360.9682,99082.3202,61110.7705,2126324.7195,2120361.6523
002390.SZ,002390,信邦制药,贵州,医药商业,主板,20100416,20250307,3.92,1.762,2.9571,1.02,26.5287,35.0748,1.1325,1.1794,1.2284,2.2479,2.2479,194385.1868,185164.8667,110334.0074,761989.9323,725846.2775
002391.SZ,002391,长青股份,江苏,农药化肥,主板,20100416,20250307,5.02,0.6508,0.7303,0.7,44.601,,0.7405,0.9022,0.934,3.9045,3.9045,64959.255,46412.0811,41361.4067,326095.4601,232988.6471
002392.SZ,002392,北京利尔,北京,其他建材,主板,20100423,20250307,5.14,1.7879,1.9561,0.64,15.6931,15.2083,1.1268,1.0833,0.9343,1.2257,1.2257,119049.0839,83534.2658,76354.669,611912.2912,429366.1262
002393.SZ,002393,力生制药,天津,化学制药,主板,20100423,20250307,16.87,0.6397,1.3441,0.93,12.0242,23.0911,0.8754,3.7733,3.4386,2.5409,2.5409,25789.5388,25032.4607,11912.9756,435069.5196,422297.612
002395.SZ,002395,双象股份,江苏,塑料,主板,20100429,20250307,16.74,1.2569,3.5426,0.95,81.3125,49.5172,4.6231,2.9719,2.2307,0.5974,0.5974,26820.9,26820.9,9516.3715,448981.866,448981.866
002396.SZ,002396,星网锐捷,福建,通信设备,主板,20100623,20250307,21.98,2.7492,3.7403,0.8,30.4522,33.6195,1.9723,0.8133,0.7728,1.1399,1.1399,58860.9418,58328.0278,42872.8328,1293763.5008,1282050.051
002398.SZ,002398,垒知集团,福建,其他建材,主板,20100506,20250307,5.67,13.4061,14.115,1.53,24.91,45.2154,1.1034,1.2941,1.8503,1.3986,1.3986,69801.9082,57936.4324,55026.7566,395776.8195,328499.5717
002399.SZ,002399,海普瑞,深圳,化学制药,主板,20100506,20250307,11.25,0.2801,1.3268,0.82,,,1.3597,3.0313,3.0281,0.0,,146729.6204,124720.1704,26326.689,1650708.2295,1403101.917
002400.SZ,002400,省广集团,广东,广告包装,主板,20100506,20250307,8.83,8.6608,10.7014,1.17,100.5514,98.2247,3.1341,0.9232,0.7676,0.3058,0.3058,174333.7128,172616.4618,139701.2883,1539366.684,1524203.3577
002401.SZ,002401,中远海科,上海,软件服务,主板,20100506,20250307,17.68,4.9472,9.7013,1.1,34.8063,45.0636,3.907,3.7006,3.9006,1.0187,1.0187,37166.844,37136.394,18937.954,657109.8019,656571.4459
002402.SZ,002402,和而泰,深圳,元器件,主板,20100511,20250307,21.4,8.5016,8.9145,0.69,59.7387,56.1755,4.3423,2.6373,2.1853,0.7047,0.7047,92519.2285,80138.1248,76426.2498,1979911.4899,1714955.8707
002403.SZ,002403,爱仕达,浙江,家用电器,主板,20100511,20250307,17.59,5.6991,12.541,0.75,,,3.5832,2.4384,2.1653,0.0,,34063.8579,29716.1454,13504.0093,599183.2605,522706.9976
002404.SZ,002404,嘉欣丝绸,浙江,纺织,主板,20100511,20250307,6.22,1.1932,1.8198,0.86,16.0632,17.3792,1.7522,0.8117,0.7497,4.8232,4.8232,56005.1541,45578.8596,29883.752,348352.0585,283500.5067
002406.SZ,002406,远东传动,河南,汽车配件,主板,20100518,20250307,7.13,7.4249,8.2204,0.47,55.3309,44.0198,1.3036,3.9832,3.9056,1.4025,1.4025,73022.5082,60221.2035,54393.2538,520650.4835,429377.181
002407.SZ,002407,多氟多,河南,化工原料,主板,20100518,20250307,12.2,1.8134,1.9377,0.7,28.4873,201.1057,1.6371,1.2167,1.4484,2.4148,2.4148,119043.2569,108055.0826,101122.5183,1452327.7342,1318272.0077
002408.SZ,002408,齐翔腾达,山东,化工原料,主板,20100518,20250307,4.77,0.6133,1.3806,1.36,,,1.1894,0.5038,0.5416,2.7177,2.7177,284284.1593,272056.0957,120859.6794,1356035.4399,1297707.5765
002412.SZ,002412,汉森制药,湖南,中成药,主板,20100525,20250307,6.09,1.3152,2.2906,1.06,14.9476,13.5581,1.4584,3.2071,3.1744,0.0,,50320.0,49784.5,28583.8811,306448.8,303187.605
002413.SZ,002413,雷科防务,北京,通信设备,主板,20100528,20250307,5.0,4.5041,4.5041,1.58,,,1.8065,5.1865,5.8746,0.0,,131698.9628,125052.8063,125052.8063,658494.814,625264.0315
002416.SZ,002416,爱施德,深圳,电器连锁,主板,20100528,20250307,13.89,3.7482,7.3432,0.78,26.2689,25.9475,2.8722,0.187,0.2152,2.8798,2.8798,123928.1806,122390.4304,62472.1393,1721362.4285,1700003.0783
002418.SZ,002418,康盛股份,浙江,家用电器,主板,20100601,20250307,3.76,17.8371,24.6475,1.43,196.2613,,2.8235,1.8601,1.7935,0.0,,113640.0,113640.0,82240.0,427286.4,427286.4
002419.SZ,002419,天虹股份,深圳,百货,主板,20100601,20250307,5.01,0.8873,1.9533,0.66,25.8337,48.6441,1.4145,0.4845,0.4929,3.1936,3.1936,116884.775,116868.4863,53091.441,585592.7228,585511.1164
002421.SZ,002421,达实智能,深圳,软件服务,主板,20100603,20250307,4.11,11.4681,13.4989,1.83,75.9344,154.1807,2.5536,2.2738,2.6808,0.4866,0.4866,212058.1639,200328.2505,170190.1366,871559.0536,823349.1096
002426.SZ,002426,胜利精密,江苏,元器件,主板,20100608,20250307,3.65,10.5346,12.2561,1.12,,,3.762,3.5982,3.4257,0.0,,340262.5916,340259.9891,292467.9937,1241958.4593,1241948.9602
002427.SZ,002427,尤夫股份,浙江,化纤,主板,20100608,20250307,3.77,1.3607,3.0337,0.82,,,4.0347,1.4393,1.5975,0.0,,98543.2777,98542.6686,44197.1062,371508.1569,371505.8606
002428.SZ,002428,云南锗业,云南,小金属,主板,20100608,20250307,22.3,14.0882,17.6119,1.29,2088.2493,352.5455,10.1674,21.6742,20.6959,0.0897,0.0897,65312.0,65303.5625,52237.7225,1456457.6,1456269.4438
002430.SZ,002430,杭氧股份,浙江,化工机械,主板,20100610,20250307,20.99,2.0197,4.4,2.1,16.9832,19.8578,2.3241,1.5518,1.4878,3.8116,3.8116,98395.62,97001.2305,44525.782,2065324.0638,2036055.8282
002431.SZ,002431,棕榈股份,河南,建筑工程,主板,20100610,20250307,2.01,1.0235,1.8519,0.92,,,1.3752,0.8994,1.2508,0.0,,181281.6265,181281.6265,100184.112,364376.0693,364376.0693
002432.SZ,002432,九安医疗,天津,医疗保健,主板,20100610,20250307,42.15,1.9592,2.6615,1.2,15.9255,11.565,1.0342,6.1689,7.7314,0.6353,0.6353,47289.4982,44169.1607,32514.7088,1993252.3491,1861730.1235
002434.SZ,002434,万里扬,浙江,汽车配件,主板,20100618,20250307,7.84,2.8627,6.8107,0.69,34.1779,43.4887,1.7876,1.7404,1.685,3.8265,3.8265,131260.0,131134.105,55119.105,1029078.4,1028091.3832
002437.SZ,002437,誉衡药业,黑龙江,化学制药,主板,20100623,20250307,2.42,1.4938,1.6673,0.85,45.8473,68.7935,2.9148,2.1009,2.2689,0.0,,227974.995,219090.003,196292.513,551699.4879,530197.8073
002438.SZ,002438,江苏神通,江苏,机械基件,主板,20100623,20250307,11.84,2.6695,3.6986,1.24,22.3503,20.3612,1.7549,2.8172,2.7025,1.3514,1.3514,50753.7461,46888.0667,33842.7349,600924.3538,555154.7097
002440.SZ,002440,闰土股份,浙江,染料涂料,主板,20100706,20250307,6.87,0.3447,0.5165,0.81,168.705,81.6411,0.8242,1.3818,1.4175,2.1834,2.1834,112399.9905,94635.9428,63155.5451,772187.9347,650148.927
002441.SZ,002441,众业达,广东,电气设备,主板,20100706,20250307,9.18,3.3952,4.9937,0.89,19.6945,38.2835,1.1021,0.4196,0.444,3.268,3.268,54454.3609,39907.9729,27133.1644,499891.0331,366355.1912
002442.SZ,002442,龙星科技,河北,化工原料,主板,20100706,20250307,6.18,2.8071,4.6312,0.51,28.1733,26.2136,1.7325,0.7281,0.741,1.8936,1.8936,50329.8525,48882.835,29629.2363,311038.4885,302095.9203
002443.SZ,002443,金洲管道,浙江,钢加工,主板,20100706,20250307,6.05,1.652,2.0987,1.03,11.0975,17.601,0.9133,0.5483,0.6558,0.9917,0.9917,52053.552,51942.6572,40886.7293,314923.9896,314253.0761
002445.SZ,002445,中南文化,江苏,钢加工,主板,20100713,20250307,2.42,2.4609,3.8964,0.99,44.9671,161.4469,2.6569,8.0271,7.0058,0.0,,239166.8331,238144.1773,150410.4311,578783.7361,576308.9091
002446.SZ,002446,盛路通信,广东,通信设备,主板,20100713,20250307,6.85,7.7199,7.9292,1.64,119.6713,,1.9097,5.2811,5.9937,0.0,,91532.1724,84768.3296,82531.2153,626995.3809,580663.0578
002448.SZ,002448,中原内配,河南,汽车配件,主板,20100716,20250307,8.09,6.5232,6.8586,1.31,15.3211,16.8428,1.3596,1.6619,1.462,1.6069,1.6069,58840.9646,48687.6658,46306.6493,476023.4036,393883.2163
002449.SZ,002449,国星光电,广东,半导体,主板,20100716,20250307,10.36,5.8119,7.4079,0.93,74.8222,89.8391,1.6695,1.8092,1.7906,0.5792,0.5792,61847.7169,61649.3889,48367.3994,640742.3471,638687.669
002452.SZ,002452,长高电新,湖南,电气设备,主板,20100720,20250307,7.76,3.1765,3.336,0.78,27.813,25.3195,2.0624,3.2234,3.0843,0.8829,0.8829,62033.2085,51590.479,49123.768,481377.698,400342.117
002453.SZ,002453,华软科技,北京,化工原料,主板,20100720,20250307,5.72,2.629,3.4489,0.89,,,3.752,8.4281,7.9999,0.0,,81236.7126,61087.8275,46564.468,464673.9961,349422.3733
002454.SZ,002454,松芝股份,上海,汽车配件,主板,20100720,20250307,7.05,2.2418,3.9987,1.52,44.3879,34.2941,1.1339,0.9313,0.8864,0.8479,0.8479,62858.16,62697.9228,35150.8419,443150.028,442020.3557
002455.SZ,002455,百川股份,江苏,化工原料,主板,20100803,20250307,7.95,3.052,3.1858,0.71,,,2.6859,1.1488,0.9772,0.0,,59425.4312,50760.4335,48627.2259,472432.178,403545.4463
002457.SZ,002457,青龙管业,宁夏,塑料,主板,20100803,20250307,11.58,2.5473,3.6138,0.99,155.2687,30.3991,1.6672,1.8739,1.506,1.5397,1.5397,33348.68,33332.1649,23494.5995,386177.7144,385986.4695
002461.SZ,002461,珠江啤酒,广东,啤酒,主板,20100818,20250307,9.8,0.3016,1.9012,0.68,34.788,26.694,2.0634,4.0332,3.7848,1.2755,1.2755,221332.848,221332.848,35105.8036,2169061.9104,2169061.9104
002462.SZ,002462,嘉事堂,北京,医药商业,主板,20100818,20250307,12.47,0.7963,1.1137,0.84,14.5469,14.8976,0.8275,0.1213,0.1362,2.085,2.085,29170.712,29147.0419,20841.3183,363758.7786,363463.6125
002467.SZ,002467,二六三,北京,互联网,主板,20100908,20250307,6.33,7.1672,8.4227,1.15,,,4.6247,9.7832,9.6702,0.0,,137537.1873,136337.6693,116015.5508,870610.3956,863017.4467
002468.SZ,002468,申通快递,浙江,仓储物流,主板,20100908,20250307,11.65,0.9627,2.3331,0.61,52.3452,23.0972,1.8948,0.4358,0.3956,0.1707,0.1707,153080.2166,149204.5657,61565.2783,1783384.5234,1738233.1904
002469.SZ,002469,三维化学,山东,化工原料,主板,20100908,20250307,7.84,4.7217,6.0392,0.55,18.0275,22.1448,1.9485,1.9143,2.1571,5.102,5.102,64886.263,62890.0311,49170.4773,508708.3019,493057.8438
002470.SZ,002470,金正大,山东,农药化肥,主板,20100908,20250307,1.88,1.9587,2.7943,1.05,,,2.8,0.7226,0.7541,0.0,,328602.7742,328574.9417,230320.2025,617773.2155,617720.8904
002471.SZ,002471,中超控股,江苏,电气设备,主板,20100910,20250307,2.66,2.167,2.6074,0.73,14.5058,,2.1752,0.5959,0.6275,1.1654,1.1654,136900.0,130499.6763,108455.2733,364154.0,347129.139
002474.SZ,002474,榕基软件,福建,软件服务,主板,20100915,20250307,7.82,12.469,13.1317,0.88,,,3.3123,12.9746,11.1966,0.0,,62220.0,53076.5945,50398.076,486560.4,415058.969
002478.SZ,002478,常宝股份,江苏,钢加工,主板,20100921,20250307,5.18,1.559,1.9087,1.57,5.9627,8.1512,0.8611,0.701,0.8092,5.4055,5.4055,90134.6228,71958.9938,58776.4896,466897.3461,372747.5879
002479.SZ,002479,富春环保,浙江,新型电力,主板,20100921,20250307,4.88,2.3897,3.6802,0.92,21.4817,12.9549,1.0249,0.9506,0.8823,3.0738,3.0738,86500.0,86307.2844,56043.7486,422120.0,421179.5479
002480.SZ,002480,新筑股份,四川,运输设备,主板,20100921,20250307,5.1,2.2672,3.2184,1.21,,,3.3705,1.5632,1.3179,0.0,,76916.867,76771.7946,54081.2742,392276.0217,391536.1525
002481.SZ,002481,双塔食品,山东,食品,主板,20100921,20250307,5.04,1.204,1.9881,0.65,66.6875,38.2097,2.3949,2.5318,2.4306,0.9921,0.9921,123369.65,111815.26,67711.2305,621783.036,563548.9104
002482.SZ,002482,广田集团,深圳,装修装饰,主板,20100929,20250307,1.93,0.8454,1.9463,0.76,3.404,2.6118,12.1099,7.2214,12.8526,0.0,,375096.2363,374273.9801,162567.5837,723935.7361,722348.7816
002483.SZ,002483,润邦股份,江苏,专用机械,主板,20100929,20250307,6.46,2.1644,3.2314,1.15,103.4198,61.6555,1.373,0.7973,0.7775,1.548,1.548,88646.8413,88525.0799,59294.6919,572658.5948,571872.0162
002484.SZ,002484,江海股份,江苏,元器件,主板,20100929,20250307,20.33,4.5112,7.2832,1.03,24.4547,26.4432,3.0279,3.5689,3.7543,1.269,1.269,85052.3941,82047.6015,50819.8549,1729115.1721,1668027.7385
002487.SZ,002487,大金重工,辽宁,电气设备,主板,20101015,20250307,21.97,0.9677,1.5956,0.48,32.9557,46.8336,1.9791,3.2396,4.2482,0.8284,0.8284,63774.9349,63092.0266,38261.9766,1401135.3198,1386131.8244
002488.SZ,002488,金固股份,浙江,汽车配件,主板,20101021,20250307,13.37,2.8129,3.7409,0.69,415.2866,200.2886,3.1637,3.9641,3.584,0.0896,0.0896,99543.9065,91314.9554,68663.6511,1330902.0299,1220880.9537
002489.SZ,002489,浙江永强,浙江,家居用品,主板,20101021,20250307,3.4,1.3821,2.5754,0.99,144.9683,16.1569,1.802,1.5246,1.4651,0.2941,0.2941,216901.6313,191302.8928,102662.3896,737465.5464,650429.8355
002491.SZ,002491,通鼎互联,江苏,通信设备,主板,20101021,20250307,5.02,2.2422,3.7576,0.98,26.0796,159.505,2.4951,1.8437,2.0893,0.0,,122999.45,117646.8871,70199.295,617457.239,590587.3732
002497.SZ,002497,雅化集团,四川,小金属,主板,20101109,20250307,12.96,2.9452,3.0297,1.29,371.4364,,1.433,1.2557,1.7892,0.2656,0.2656,115256.252,105352.3939,102414.4104,1493721.0259,1365367.0249
002498.SZ,002498,汉缆股份,山东,电气设备,主板,20101109,20250307,3.45,0.74,2.2132,0.75,15.1003,16.3655,1.4048,1.1884,1.2328,1.0435,1.0435,332679.6,332679.6,111238.7984,1147744.62,1147744.62
002500.SZ,002500,山西证券,山西,证券,主板,20101115,20250307,6.03,0.7461,1.4225,0.93,34.9269,26.56,1.2185,6.2369,6.8447,2.3217,2.3217,358977.1547,358977.1547,188285.9833,2164632.2428,2164632.2428
002501.SZ,002501,利源股份,吉林,铝,主板,20101117,20250307,2.03,6.6996,8.6486,0.71,,,7.5659,15.1123,21.1712,0.0,,355000.0,354999.9006,274999.9006,720650.0,720649.7982
002506.SZ,002506,协鑫集成,上海,电气设备,主板,20101118,20250307,2.48,1.7021,2.405,1.07,91.9911,149.3459,5.8778,0.9086,0.7823,0.0,,585031.6427,584443.7402,413626.5257,1450878.4739,1449420.4757
002507.SZ,002507,涪陵榨菜,重庆,食品,主板,20101123,20250307,13.53,2.1659,3.3537,1.38,18.8881,18.9462,1.79,6.3729,6.4836,2.2173,2.2173,115391.9028,114891.4515,74201.6595,1561252.4449,1554481.3388
002508.SZ,002508,老板电器,浙江,家用电器,主板,20101123,20250307,22.32,0.7266,1.5322,0.64,12.1613,13.4911,1.9511,1.8812,1.976,6.7203,4.4802,94412.9516,93274.2387,44235.2302,2107297.0797,2081881.0078
002510.SZ,002510,天汽模,天津,汽车配件,主板,20101125,20250307,5.83,3.7772,4.502,0.93,70.7762,68.6185,2.4462,2.1166,1.9372,0.4775,0.4775,101513.8708,100484.6946,84306.7754,591825.8668,585825.7695
002511.SZ,002511,中顺洁柔,广东,造纸,主板,20101125,20250307,6.41,0.5683,1.1567,0.81,24.8998,37.5072,1.5465,0.8454,0.9275,0.9495,0.9495,129255.6013,126534.0927,62164.0568,828528.4043,811083.5342
002512.SZ,002512,达华智能,福建,IT设备,主板,20101203,20250307,5.59,10.7233,14.1246,1.02,,,14.3238,3.2606,3.4035,0.0,,114709.4532,104845.4958,79597.9456,641225.8434,586086.3215
002514.SZ,002514,宝馨科技,江苏,机械基件,主板,20101203,20250307,7.63,5.5397,6.98,0.5,,,6.9781,9.4595,17.4704,0.0,,72003.4264,55403.4264,43971.375,549386.1434,422728.1434
002515.SZ,002515,金字火腿,浙江,食品,主板,20101203,20250307,5.16,3.59,4.5327,0.95,155.9238,146.6034,2.4094,19.9132,18.4594,0.3876,0.3876,121061.4164,116097.2693,91949.6207,624676.9086,599061.9096
002516.SZ,002516,旷达科技,江苏,汽车配件,主板,20101207,20250307,5.23,3.9465,8.0187,3.86,40.2317,45.9038,2.1234,4.2654,3.697,1.8798,1.8798,147083.8682,145424.3682,71572.8268,769248.6307,760569.4457
002518.SZ,002518,科士达,深圳,电气设备,主板,20101207,20250307,27.79,3.6491,9.0097,0.94,19.137,31.6903,3.7278,2.9745,3.7778,1.6322,1.6322,58222.5094,56519.7914,22891.3654,1618003.5362,1570685.003
002519.SZ,002519,银河电子,江苏,通信设备,主板,20101207,20250307,5.11,4.2411,6.0782,1.12,30.797,28.4911,1.7961,5.101,5.2363,1.9569,1.9569,112643.0898,111788.5526,77999.7257,575606.1889,571239.5038
002520.SZ,002520,日发精机,浙江,机床制造,主板,20101210,20250307,7.8,10.5174,14.0639,1.04,,,5.2923,2.8089,2.7971,0.0,,75024.5171,71744.0171,53652.5573,585191.2334,559603.3334
002521.SZ,002521,齐峰新材,山东,造纸,主板,20101210,20250307,9.0,0.93,1.0472,1.23,21.2879,27.1284,1.2568,1.3769,1.4406,1.9628,1.9628,56006.105,40282.9782,35772.0107,504054.945,362546.8038
002522.SZ,002522,浙江众成,浙江,塑料,主板,20101210,20250307,5.15,7.2415,10.579,0.6,44.8383,77.0428,2.0716,2.699,2.7849,0.6796,0.6796,90577.9387,86894.1667,59480.6491,466476.3843,447504.9585
002523.SZ,002523,天桥起重,湖南,专用机械,主板,20101210,20250307,3.84,9.9114,13.9955,1.25,145.7033,91.207,2.3507,3.1382,2.9341,0.3906,0.3906,141664.08,141154.3883,99963.9917,543990.0672,542032.8511
002526.SZ,002526,山东矿机,山东,工程机械,主板,20101217,20250307,4.58,21.7923,27.6161,1.68,47.5324,110.6702,2.6211,3.0269,3.6367,0.5022,0.5022,178279.3836,175751.4368,138688.1446,816519.5769,804941.5805
002527.SZ,002527,新时达,上海,电器仪表,主板,20101224,20250307,15.79,10.4613,12.2706,0.61,,,7.0064,3.0907,3.4102,0.0,,66306.1291,52918.0532,45115.1735,1046973.7785,835576.06
002530.SZ,002530,金财互联,江苏,专用机械,主板,20101231,20250307,11.9,15.7721,21.2083,1.32,,,7.1978,7.7023,7.4213,0.0,,77919.8175,69512.3334,51694.779,927245.8283,827196.7675
002531.SZ,002531,天顺风能,江苏,电气设备,主板,20101231,20250307,7.47,1.827,3.6961,1.49,16.8789,36.5816,1.4842,1.7372,2.7503,1.004,1.004,179687.8658,178686.6124,88326.6124,1342268.3575,1334788.9946
002533.SZ,002533,金杯电工,湖南,电气设备,主板,20101231,20250307,10.93,3.0545,4.1793,0.77,15.3442,13.5823,2.068,0.5245,0.4705,5.4413,5.4413,73394.1062,63742.6758,46586.757,802197.5808,696707.4465
